Angles: 91
Range[deg]: 180
Resolution[deg]: 2
Frequencies: 201
f_low[GHz]: 1,5
f_high[GHz]: 3,5
Power_level[dBm]: 10
Sweep_time[s]: 0,3

44	-48,367	-51,004	-50,131	-58,634	-50,625	-50,175	-51,021	-48,895	-51,073	-45,678	-47,843	-46,186	-45,599	-48,134	-47,683	-48,678	-47,829	-47,296	-45,143	-44,42	-43,626	-44,107	-43,371	-46,637	-47,796	-47,659	-46,73	-49,224	-47,519	-42,789	-44,212	-43,176	-46,472	-44,695	-44,937	-47,054	-48,191	-46,986	-48,675	-50,067	-46,354	-45,876	-50,46	-46,988	-46,593	-47,719	-48,634	-53,465	-49,746	-49,095	-46,758	-43,786	-45,228	-46,634	-43,588	-46,964	-47,59	-52,559	-48,68	-47,082	-46,186	-47,28	-45,494	-42,119	-44,802	-44,744	-46,31	-44,239	-43,734	-43,434	-43,53	-42,256	-40,844	-41,116	-44,948	-46,48	-47,95	-47,656	-49,727	-44,225	-44,851	-42,904	-39,669	-37,886	-39,564	-41,111	-41,133	-37,378	-41,652	-43,824	-39,512	-39,306	-39,539	-40,135	-42,522	-43,5	-46,431	-42,401	-39,918	-41,789	-42,967	-44,758	-43,484	-41,61	-39,325	-42,901	-36,178	-39,669	-42,072	-41,893	-48,845	-42,997	-49,471	-42,802	-43,574	-46,23	-54,616	-44,599	-43,214	-47,041	-52,971	-55,481	-61,312	-54,141	-50,63	-50,902	-49,394	-48,601	-51,276	-50,565	-53,8	-55,726	-52,317	-49,076	-54,778	-48,804	-50,342	-52,798	-51,847	-55,316	-53,3	-48,373	-63,512	-56,676	-53,924	-51,411	-53,905	-51,856	-52,916	-52,015	-51,553	-54,289	-52,795	-58,453	-51,487	-49,958	-58,008	-53,254	-52,443	-54,094	-50,776	-59,469	-60,744	-50,142	-47,659	-54,157	-56,794	-47,183	-44,467	-53,682	-47,92	-49,315	-51,795	-46,53	-59,236	-45,544	-44,368	-46,986	-48,046	-47,453	-50,084	-48,01	-57,14	-49,469	-52,938	-52,995	-45,802	-47,843	-46,387	-56,014	-52,704	-47,082	-50,172	-48,01	-46,854	-52,375	-53,248	-51,586	-47,716	-48,318	-50,205
46	-47,181	-50,131	-51,504	-50,804	-51,218	-52,009	-51,086	-49,178	-50,628	-44,538	-46,645	-45,821	-45,357	-50,944	-49,32	-47,417	-46,802	-47,175	-45,014	-43,778	-43,061	-44,316	-43,929	-47,183	-49,026	-46,571	-45,489	-48,477	-46,252	-46,118	-43,442	-43,039	-45,516	-44,835	-45,318	-46,049	-48,675	-46,217	-47,983	-48,516	-45,654	-45,681	-53,44	-47,466	-48,115	-46,53	-54,718	-48,65	-49,007	-46,37	-47,068	-43,605	-44,461	-45,722	-43,681	-45,546	-49,125	-49,441	-49,293	-47,67	-46,711	-45,931	-44,626	-42,522	-44,352	-44,313	-45,533	-44,129	-43,915	-43,063	-43,813	-41,597	-39,8	-41,44	-45,266	-47,225	-48,073	-46,708	-47,236	-43,712	-46,714	-41,539	-39,295	-37,957	-39,012	-40,874	-40,015	-36,719	-41,116	-42,943	-37,691	-39,608	-39,465	-39,369	-43,986	-42,256	-46,23	-41,157	-38,606	-43,198	-42,583	-43,486	-43,396	-40,391	-38,356	-42,217	-35,903	-39,633	-41,783	-42,16	-45,162	-43,525	-48,238	-43,714	-43,646	-47,175	-49,562	-43,789	-41,88	-48,985	-50,07	-53,287	-50,696	-54,616	-51,597	-50,762	-54,599	-50,834	-57,555	-51,831	-49,073	-49,743	-49,128	-46,395	-52,333	-47,609	-47,076	-56,893	-48,848	-57,725	-51,677	-50,164	-57,332	-48,851	-57,442	-59,527	-52,82	-54,264	-52,04	-50,265	-56,217	-59,612	-54,369	-57,206	-51,147	-52,136	-58,288	-57,994	-57,769	-57,92	-53,061	-50,424	-52,726	-48,513	-47,917	-61,829	-52,789	-46,925	-46,142	-51,814	-48,708	-47,779	-47,362	-45,695	-56,901	-45,491	-45,068	-46,777	-48,694	-47,793	-45,321	-48,518	-52,951	-48,694	-57,508	-48,782	-45,593	-48,892	-47,28	-50,496	-53,715	-47,67	-49,845	-49,323	-50,364	-55,673	-56,291	-49,809	-48,592	-46,939	-52,49
48	-46,736	-50,169	-50,029	-56,335	-47,318	-49,243	-50,515	-48,29	-52,144	-45,544	-46,546	-45,143	-45,851	-49,518	-50,507	-47,812	-47,453	-45,491	-45,154	-42,926	-43,294	-43,231	-43,187	-47,453	-46,983	-46,513	-45,203	-46,524	-48,191	-46,326	-44,288	-42,759	-44,706	-44,352	-44,442	-45,448	-46,486	-45,332	-48,255	-47,994	-47,785	-45,656	-50,323	-46,236	-47,076	-49,326	-50,795	-50,375	-48,958	-48,636	-46,184	-43,352	-45,231	-44,994	-43,063	-45,036	-48,364	-48,323	-49,765	-46,574	-48,598	-45,524	-45,546	-42,047	-43,116	-44,176	-45,313	-43,654	-43,629	-42,366	-43,431	-42,066	-40,833	-41,77	-45,461	-45,665	-51,644	-46,162	-47,107	-43,313	-45,711	-41,215	-40,042	-38,735	-38,531	-38,883	-39,707	-37,111	-40,177	-44,192	-38,053	-39,883	-39,836	-39,831	-42,426	-44,198	-44,635	-40,421	-38,581	-42,253	-41,698	-42,995	-43,267	-41,811	-38,954	-43,195	-35,005	-38,787	-41,045	-42,014	-44,72	-43,173	-46,612	-41,987	-42,028	-45,706	-48,145	-44,514	-43,695	-49,153	-59,766	-58,997	-55,226	-49,172	-50,944	-53,616	-55,591	-50,29	-52,528	-61,307	-51,053	-48,441	-49,433	-47,027	-49,546	-46,461	-46,766	-56,14	-50,199	-51,262	-52,372	-48,378	-52,539	-54,341	-52,899	-51,485	-49,059	-56,118	-61,439	-52,877	-52,773	-53,564	-55,242	-53,078	-53,627	-54,981	-53,116	-51,737	-53,495	-54,462	-50,817	-54,045	-59,705	-49,466	-47,087	-55,888	-52,8	-46,848	-47,502	-48,628	-48,222	-48,293	-46,755	-46,552	-50,029	-45,428	-42,813	-46,678	-49,156	-46,944	-48,084	-48,079	-56,357	-48,491	-52,435	-49,765	-45,585	-46,832	-48,301	-50,186	-50,147	-47,865	-47,502	-50,232	-48,603	-49,716	-59,346	-51,853	-46,214	-45,096	-53,251
50	-49,309	-49,636	-49,048	-52,353	-52,35	-51,864	-50,416	-48,183	-49,219	-44,659	-48,156	-45,728	-45,777	-47,815	-50,716	-47,774	-47,222	-48,128	-44,775	-43,357	-42,305	-43,261	-43,129	-45,195	-46,598	-46,365	-45,178	-46,848	-46,997	-46,057	-43,346	-41,729	-45,049	-44,599	-43,657	-46,714	-46,565	-47,274	-47,914	-48,29	-46,464	-45,266	-50,529	-47,746	-48,554	-47,837	-50,592	-48,68	-48,985	-46,261	-45,799	-43,338	-46,684	-45,126	-43,349	-45,846	-50,735	-50,845	-48,208	-46,796	-46,972	-45,802	-44,404	-42,292	-43,061	-45,519	-45,011	-44,434	-43,506	-42,965	-42,72	-40,855	-39,803	-40,817	-44,643	-44,165	-53,638	-48,51	-47,203	-42,86	-43,569	-40,778	-40,045	-38,737	-39,204	-39,127	-39,427	-37,773	-40,185	-41,371	-37,847	-38,726	-38,671	-38,993	-40,446	-42,921	-45,036	-40,913	-38,537	-42,316	-40,822	-41,16	-42,097	-39,468	-38,768	-41,091	-35,579	-38,702	-39,41	-41,141	-47,186	-42,544	-45,497	-42,94	-42,173	-44,797	-48,417	-42,272	-42,561	-46,939	-56,036	-52,391	-51,757	-51,062	-53,877	-49,029	-49,092	-49,702	-50,015	-57,887	-47,7	-48,727	-47,675	-47,582	-53,399	-46,585	-48,672	-55,797	-49,694	-50,452	-51,71	-50,078	-52,083	-50,666	-52,696	-56,659	-51,465	-53,729	-52,13	-58,645	-53,44	-56,036	-52,778	-51,444	-50,977	-51,029	-54,512	-51,921	-54,187	-58,601	-51,814	-53,844	-59,807	-52,446	-48,304	-52,405	-56,143	-44,571	-45,64	-47,67	-46,332	-46,318	-45,544	-44,505	-47,107	-44,387	-44,203	-49,647	-49,007	-46,074	-50,762	-47,178	-52,166	-46,777	-55,764	-47,406	-44,775	-46,953	-49,427	-48,68	-50,826	-46,689	-46,189	-59,379	-49,702	-57,909	-55,709	-48,268	-47,516	-47,436	-50,628
52	-47,035	-52,078	-56,355	-49,205	-48,271	-49,021	-50,501	-50,727	-48,908	-44,722	-46,041	-44,81	-47,269	-48,249	-50,056	-46,846	-48,656	-46,25	-44,162	-43,063	-42,607	-42,896	-42,369	-45,739	-46,854	-47,068	-46,387	-46,467	-46,109	-46,159	-43,316	-41,987	-43,808	-44,409	-43,574	-44,643	-46,175	-45,711	-47,843	-47,304	-47,008	-45,162	-48,246	-45,253	-46,997	-46,23	-48,208	-47,183	-48,755	-45,596	-47,263	-43,127	-44,566	-45,203	-43,654	-45,846	-47,049	-48,7	-49,9	-46,571	-47,06	-45,321	-43,742	-43,157	-43,066	-44,478	-44,481	-43,069	-43,898	-43,294	-42,599	-41,289	-39,897	-40,828	-45,722	-44,242	-50,249	-45,294	-45,879	-43,445	-45,316	-40,734	-39,608	-38,38	-37,944	-38,007	-39,259	-37,57	-40,388	-40,841	-37,532	-38,482	-38,49	-39,108	-40,083	-41,734	-45,258	-40,092	-38,114	-40,822	-42,146	-41,363	-41,231	-39,938	-38,902	-40,723	-34,793	-38,001	-39,257	-40,292	-43,39	-42,047	-45,665	-43,217	-42,465	-44,445	-49,172	-43,297	-42,077	-44,994	-52,012	-55,423	-49,37	-48,551	-57,442	-47,917	-55,448	-47,719	-52,658	-50,815	-52,575	-58,033	-46,804	-46,233	-49,172	-45,206	-46,129	-53,6	-51,985	-52,726	-52,314	-52,622	-58,165	-55,885	-54,984	-56,168	-54,833	-50,087	-48,411	-52,836	-51,806	-54,605	-59,571	-51,504	-53,204	-57,236	-55,805	-52,844	-58,711	-51,213	-57,179	-61,807	-54,737	-49,117	-47,236	-52,336	-51,655	-46,664	-47,002	-50,043	-46,519	-46,37	-45,654	-45,544	-50,9	-46,48	-42,294	-45,415	-47,617	-47,749	-47,139	-47,76	-54,034	-51,279	-54,484	-50,002	-43,901	-45,632	-50,087	-49,752	-49,279	-47,524	-46,656	-50,935	-49,381	-54,723	-54,753	-52,446	-47,387	-46,357	-51,032
54	-47,944	-49,326	-52,3	-51,63	-48,991	-49,397	-53,108	-48,403	-47,508	-45,332	-45,535	-44,055	-46,826	-47,387	-51,584	-48,09	-46,977	-47,159	-44,505	-42,632	-42,377	-42,852	-42,171	-44,882	-47,519	-45,505	-44,478	-45,961	-45,752	-44,489	-42,451	-41,534	-44,945	-42,912	-43,33	-44,525	-45,835	-45,574	-47,128	-46,755	-45,431	-44,14	-48,631	-45,321	-47,356	-46,412	-50,625	-48,054	-47,697	-46,096	-47,821	-42,794	-44,854	-46,815	-43,209	-45,088	-49,158	-47,955	-49,43	-46,233	-45,939	-46,082	-44,214	-43,198	-43,854	-43,758	-44,651	-43,478	-42,737	-42,781	-42,781	-41,325	-39,344	-40,328	-46,922	-45,39	-49,109	-44,659	-47,766	-43,53	-46,478	-40,383	-38,886	-38,15	-37,639	-38,331	-39,045	-37,386	-39,279	-41,187	-36,776	-37,545	-37,724	-37,875	-39,594	-40,336	-44,959	-39,712	-37,971	-42,036	-42,83	-40,806	-41,176	-38,864	-38,183	-40,97	-34,205	-37,1	-39,182	-39,073	-42,94	-42,083	-46,024	-41,468	-41,685	-44,492	-47,573	-41,976	-41,056	-46,027	-50,098	-55,418	-60,494	-49,351	-57,217	-47,529	-49,576	-46,285	-51,968	-58,362	-47,799	-50,985	-47,519	-46,373	-51,715	-44,332	-44,841	-50,501	-49,958	-49,754	-49,971	-49,963	-51,79	-54,976	-51,856	-56,646	-58,178	-50,139	-50,411	-54,284	-57,006	-51,056	-52,289	-55,281	-51,671	-54,674	-57,788	-50,183	-57,577	-54,786	-50,867	-58,643	-52,85	-54,056	-52,383	-58,253	-49,911	-46,947	-46,958	-46,318	-46,156	-47,076	-46,78	-44,832	-54,267	-45,382	-43,107	-45,335	-48,197	-48,057	-47,45	-46,519	-53,564	-47,722	-57,179	-46,873	-44,437	-45,214	-49,4	-51,619	-51,652	-47,175	-45,947	-49,362	-47,903	-49,197	-64,021	-61,584	-47,186	-45,48	-54,061
56	-48,419	-53,462	-50,776	-60,321	-50,155	-50,262	-52,265	-51,081	-48,999	-44,365	-46,302	-45,497	-45,972	-49,548	-49,752	-46,62	-47,67	-45,741	-44,439	-42,893	-42,272	-42,206	-42,281	-45,64	-47,326	-46,862	-45,535	-44,81	-46,318	-44,154	-42,811	-41,685	-43,615	-43,426	-42,866	-44,223	-45,546	-44,775	-46,181	-45,34	-45,695	-44,324	-49,101	-44,577	-46,14	-47,67	-48,543	-48,708	-48,557	-46,56	-47,211	-42,926	-45,978	-44,854	-42,388	-46,42	-46,722	-47,107	-47,387	-46,379	-46,832	-46,255	-44,228	-41,992	-42,624	-44,313	-43,146	-43,462	-43,135	-42,937	-42,171	-41,819	-39,454	-40,218	-45,321	-46,478	-49,271	-45,604	-47,032	-43,92	-47,156	-40,482	-39,174	-37,559	-37,581	-37,109	-38,773	-37,562	-38,518	-41,251	-36,51	-39,029	-38,963	-38,825	-40,237	-39,798	-43,758	-39,361	-38,15	-41,028	-39,693	-39,792	-40,361	-39,66	-37,221	-40,806	-34,642	-36,996	-38,784	-39,701	-42,02	-40,58	-44,25	-41,575	-41,525	-42,712	-46,642	-42,377	-42,25	-45,165	-49,785	-58,939	-52,399	-46,074	-50,507	-48,513	-51,097	-46,244	-52,902	-57,327	-47,856	-52,18	-46,527	-49,037	-48,853	-43,734	-46,14	-53,973	-47,128	-51,205	-52,833	-51,943	-60,664	-50,768	-49,952	-54,407	-54,226	-53,655	-50,326	-55,462	-55,599	-52,147	-56,596	-53,163	-57,656	-61,771	-54,501	-59,964	-50,084	-53,394	-56,629	-53,388	-61,592	-49,993	-48,312	-59,436	-55,058	-46,431	-45,708	-48,433	-45,063	-47,096	-46,914	-44,228	-49,051	-44,989	-42,149	-44,14	-47,543	-46,84	-46,733	-46,571	-61,315	-48,002	-56,061	-49,54	-43,8	-45,099	-52,048	-49,933	-49,82	-48,796	-46,461	-52,397	-47,42	-54,476	-53,152	-54,893	-45,898	-47,453	-49,51
58	-47,9	-48,373	-50,01	-51,229	-50,801	-53,506	-53,394	-47,73	-47,486	-45,313	-45,415	-44,835	-46,228	-48,414	-47,17	-48,364	-47,738	-46,351	-44,78	-41,88	-41,847	-42,723	-42,492	-46,318	-45,722	-45,255	-44,764	-45,335	-45,244	-43,668	-42,544	-41,113	-42,893	-43,539	-42,896	-43,464	-45,415	-45,22	-46,727	-46,653	-45,104	-43,165	-48,906	-44,028	-45,925	-46,585	-48,18	-48,417	-47,725	-45,143	-46,884	-43,198	-44,967	-44,978	-43,486	-44,81	-47,672	-48,252	-49,653	-45,585	-46,439	-46,156	-44,006	-43,05	-42,613	-43,761	-44,577	-43,451	-43,599	-42,742	-42,245	-40,487	-39,254	-40,157	-46,914	-45,654	-48,864	-45,143	-45,354	-42,451	-45,332	-39,523	-38,216	-37,419	-37,609	-36,735	-38,845	-37,004	-37,705	-40,759	-36,746	-37,754	-37,787	-37,924	-39,07	-39,289	-43,819	-38,897	-37,68	-39,625	-39,712	-40,523	-40,237	-38,628	-37,117	-39,795	-34,258	-37,853	-38,606	-38,798	-42,599	-41,668	-43,596	-40,973	-40,229	-42,325	-43,53	-41,058	-41,468	-43,503	-48,892	-51,086	-51,861	-48,123	-58,563	-46,738	-48,903	-46,104	-54,674	-58,621	-47,985	-50,584	-47,543	-46,197	-48,227	-44,461	-45,294	-54,215	-47,37	-48,851	-47,815	-48,829	-50,765	-60,373	-52,111	-50,518	-57,261	-51,331	-50,869	-52,924	-59,469	-53,265	-50,927	-52,432	-51,248	-57,571	-56,92	-55,646	-54,393	-50,532	-59,695	-60,313	-57,516	-53,07	-48,84	-50,971	-51,737	-46,475	-46,272	-47,796	-46,832	-46,766	-48,235	-47,225	-51,276	-45,491	-43,657	-44,011	-45,684	-46,898	-47,216	-46,708	-49,672	-48,01	-58,681	-47,763	-43,124	-45,53	-52,331	-52,842	-53,303	-48,282	-46,909	-50,74	-49,057	-54,718	-52,023	-52,773	-45,371	-45,047	-53,663
60	-47,538	-56,146	-49,752	-55,835	-47,34	-53,07	-54,097	-47,914	-48,049	-45,728	-45,137	-44,231	-47,376	-48,417	-49,922	-47,112	-47,326	-47,002	-44,277	-42,423	-41,179	-42,599	-41,915	-46,261	-44,917	-45,629	-43,97	-44,316	-44,728	-44,118	-42,283	-40,6	-43,228	-43,261	-42,105	-44,192	-45,011	-45,398	-46,219	-45,382	-45,445	-43,349	-46,793	-44,426	-45,508	-45,862	-48,194	-46,991	-48,864	-46,272	-45,785	-42,995	-44,354	-44,846	-42,849	-44,744	-47,664	-46,093	-47,45	-45,585	-45,662	-45,151	-44,404	-42,119	-42,662	-42,973	-43,357	-42,632	-42,462	-42,962	-41,855	-40,633	-39,589	-40,358	-44,464	-45,92	-47,639	-44,549	-45,428	-41,429	-45,73	-39,748	-37,532	-36,897	-37,183	-36,455	-38,166	-36,153	-37,924	-41,113	-36,37	-37,658	-37,683	-37,562	-39,108	-39,081	-43,206	-38,902	-36,672	-39,262	-39,138	-38,842	-39,932	-37,194	-36,881	-40,097	-34,093	-36,235	-38,529	-38,952	-41,863	-40,753	-44,346	-40,597	-40,407	-42,385	-44,371	-41,597	-41,454	-43,173	-46,401	-56,231	-53,377	-46,914	-50,279	-45,063	-51,446	-46,37	-52,487	-49,345	-47,595	-49,191	-49,373	-47,013	-49,919	-43,116	-45,505	-49,958	-46,89	-48,804	-51,029	-51,751	-51,353	-52,776	-49,872	-55,16	-50,381	-55,044	-47,365	-49,655	-59,013	-54,517	-52,452	-60,373	-60,255	-58,796	-59,164	-51,743	-48,667	-51,798	-55,561	-51,397	-50,801	-54,034	-50,765	-49,941	-54,981	-49,131	-48,565	-48,098	-46,524	-47,159	-45,939	-46,667	-49,587	-45,428	-42,874	-44,75	-46,359	-45,667	-45,914	-45,178	-48,005	-48,191	-53,531	-47,398	-43,624	-45,953	-53,243	-55,352	-51,608	-48,645	-46,859	-51,551	-48,592	-57,368	-61,584	-51,427	-44,904	-45,678	-49,411
62	-47,367	-51,715	-50,537	-51,163	-48,796	-50,99	-49,199	-48,194	-50,477	-44,275	-45,585	-44,36	-48,463	-48,293	-49,178	-46,131	-45,813	-47,873	-44,008	-42,028	-41,951	-42,596	-41,915	-46,288	-44,75	-44,799	-43,366	-45,354	-44,047	-43,019	-41,893	-40,635	-43,228	-43,088	-42,36	-44,236	-44,865	-44,862	-45,231	-44,989	-44,297	-42,841	-47,365	-44,429	-45,829	-46,14	-49,367	-46,37	-48,279	-46,236	-46,961	-42,934	-43,223	-45,06	-42,481	-44,558	-47,609	-46,34	-49,79	-45,036	-44,901	-44,994	-43,415	-42,152	-43,561	-43,258	-43,967	-42,871	-43,646	-42,915	-41,767	-40,135	-39,498	-39,949	-44,511	-46,596	-49,035	-43,973	-46,406	-41,893	-43,615	-39,336	-37,425	-37,326	-37,551	-36,592	-38,029	-36,296	-37,004	-40,006	-36,732	-36,815	-36,831	-37,186	-37,93	-39,534	-42,607	-38,79	-37,669	-38,487	-38,457	-38,628	-40,083	-37,493	-36,216	-38,666	-34,477	-35,873	-38,446	-37,977	-41,078	-40,712	-42,841	-39,751	-39,776	-41,402	-43,173	-41,215	-41,102	-45,307	-47,414	-54,701	-50,111	-45,566	-51,446	-44,711	-49,949	-47,653	-48,645	-47,453	-45,928	-47,249	-49,622	-46,813	-48,106	-43,475	-44,508	-48,428	-46,153	-48,323	-46,272	-51,823	-50,565	-53,948	-50,381	-53,377	-51,257	-60,123	-49,837	-61,183	-58,387	-53,778	-50,287	-54,306	-62,389	-60,266	-56,544	-56,725	-54,448	-55,896	-53,759	-57,104	-50,1	-51,202	-46,164	-56,451	-52,655	-50,842	-48,535	-50,067	-49,246	-46,362	-46,376	-46,074	-50,243	-43,778	-43,316	-43,338	-45,673	-45,961	-47,799	-46,038	-51,218	-47,576	-53,083	-47,334	-43,621	-46,733	-52,287	-52,416	-51,177	-48,348	-47,455	-58,7	-47,848	-50,433	-58,027	-51,485	-45,964	-45,566	-52,806
64	-47,889	-50,507	-51,205	-52,498	-49,197	-49,235	-50,249	-47,73	-47,469	-44,082	-44,945	-43,714	-46,755	-47,79	-49,04	-48,351	-47,087	-45,788	-44,58	-42,325	-41,506	-42,555	-41,712	-45,612	-45,041	-44,522	-43,102	-44,357	-44,596	-45,585	-40,937	-40,462	-42,412	-42,388	-41,682	-43,626	-45,162	-43,783	-44,926	-45,862	-44,558	-42,616	-45,711	-43,275	-46,14	-45,39	-47,318	-47,486	-46,898	-45,475	-46,412	-42,415	-43,525	-44,286	-42,396	-43,742	-47,812	-45,925	-48,375	-45,379	-44,898	-45,302	-43,264	-42,314	-41,882	-42,539	-43,209	-42,789	-42,995	-42,533	-41,089	-39,809	-39,182	-40,369	-43,338	-44,379	-51,715	-44,72	-45,577	-41,067	-43,561	-38,864	-38,196	-37,004	-37,164	-35,787	-37,705	-36,444	-37,172	-39,957	-35,521	-35,417	-35,447	-35,897	-38,606	-37,493	-42,533	-39,888	-38,001	-38,71	-38,259	-39,004	-39,913	-36,837	-35,656	-39,023	-33,958	-35,29	-37,394	-37,482	-41,223	-39,864	-42,459	-40,339	-39,844	-41,542	-43,294	-40,16	-40,418	-43,569	-47,244	-52,284	-51,864	-44,47	-47,821	-45,582	-49,268	-46,782	-51,485	-49,024	-46,857	-47,389	-47,345	-45,302	-48,944	-43,182	-44,354	-49,927	-46,521	-47,054	-45,805	-52,921	-52,287	-53,034	-51,586	-52,976	-54,998	-61,95	-48,818	-64,345	-61,675	-52,446	-51,611	-62,716	-50,238	-57,629	-60,252	-51,518	-52,553	-58,53	-53,836	-53,273	-56,511	-48,82	-47,9	-55,849	-50,133	-51,919	-47,837	-48,906	-46,098	-44,244	-45,313	-44,904	-51,04	-43,368	-43,561	-45,335	-47,854	-46,266	-48,991	-47,843	-47,881	-46,024	-50,9	-47,291	-44,415	-45,357	-48,944	-52,641	-53,33	-48,502	-50,54	-53,553	-48,09	-59,571	-55,778	-53,896	-44,45	-46,376	-51,773
66	-47,274	-49,463	-49,815	-50,218	-48,285	-51,586	-51,465	-48,713	-49,117	-45,785	-46,851	-45,368	-45,36	-47,417	-49,18	-47,321	-46,988	-45,881	-44,442	-42,066	-41,36	-42,091	-41,685	-44,865	-45,085	-43,986	-42,893	-43,882	-43,907	-42,531	-41,523	-40,41	-42,816	-41,915	-41,371	-43,184	-44,115	-44,64	-44,467	-44,739	-44,049	-42,737	-45,382	-43,621	-44,511	-44,643	-47,219	-46,546	-46,464	-44,39	-45,082	-41,915	-44,266	-44,176	-42,275	-43,388	-46,854	-46,107	-48,126	-45,294	-45,892	-44,071	-43,099	-42,011	-41,718	-43,283	-43,615	-42,583	-42,934	-42,311	-41,561	-39,993	-39,35	-39,905	-43,811	-44,445	-48,807	-44,198	-47,139	-41,33	-44,107	-38,669	-37,812	-36,823	-36,197	-35,702	-37,062	-36,202	-36,474	-39,564	-35,332	-36,164	-36,043	-36,763	-38,718	-37,598	-40,41	-38,699	-36,592	-37,966	-38,603	-38,38	-39,822	-36,153	-35,48	-37,889	-33,939	-35,56	-37,598	-38,394	-41,877	-40,218	-41,638	-38,773	-39,031	-39,913	-41,506	-39,171	-38,814	-42,275	-46,708	-48,804	-51,866	-45,544	-50,468	-46,401	-47,609	-46,771	-48,636	-45,934	-45,703	-47,59	-45,373	-44,788	-48,002	-43,97	-45,299	-49,996	-46,686	-47,931	-46,178	-54,534	-49,798	-51,056	-48,875	-56,162	-54,583	-53,13	-46,239	-53,699	-57,764	-57,11	-54,588	-52,072	-48,669	-52,265	-52,105	-52,924	-64,971	-60,359	-61,625	-52,798	-53,58	-56,607	-48,952	-49,293	-52,471	-49,051	-47,779	-46,192	-48,343	-46,848	-46,192	-45,708	-51,85	-44,904	-43,618	-46,972	-45,615	-46,464	-47,617	-47,475	-48,774	-46,118	-49,875	-47,884	-44,047	-48,4	-53,352	-50,304	-49,867	-47,766	-50,4	-50,51	-46,37	-52,995	-50,694	-54,638	-45,266	-45,486	-60,145
68	-47,313	-49,04	-48,491	-50,999	-48,31	-51,518	-52,353	-47,307	-47,491	-44,648	-45,563	-44,775	-46,206	-46,744	-48,56	-48,818	-45,244	-46,972	-43,783	-42,223	-41,251	-41,904	-41,805	-45,318	-44,904	-44	-42,907	-43,67	-44,791	-41,822	-41,157	-40,435	-42,017	-42,094	-41,122	-42,745	-43,959	-43,852	-43,937	-44,354	-43,778	-41,83	-45,274	-43,195	-44,862	-46,318	-47,499	-46,206	-46,961	-45,478	-46,274	-41,885	-43,368	-43,8	-42,13	-43,984	-45,986	-46,044	-48,142	-45,101	-44,266	-42,882	-42,687	-41,009	-41,325	-42,503	-44,511	-42,401	-42,184	-41,44	-41,536	-39,809	-38,976	-40,229	-43,492	-45,621	-47,222	-44,313	-44,695	-40,385	-43,313	-38,46	-37,315	-37,205	-36,381	-35,57	-36,969	-35,93	-36,293	-38,158	-35,09	-36,936	-36,889	-36,914	-38,688	-37,276	-40,075	-37,548	-35,914	-37,839	-38,515	-37,655	-39,262	-35,884	-35,293	-37,202	-33,461	-35,175	-36,996	-37,246	-41,58	-40,034	-40,883	-38,584	-38,954	-40,476	-40,891	-38,768	-38,932	-42,327	-45,5	-51,886	-51,235	-43,92	-47,917	-44,231	-48,222	-45,47	-49,392	-45,61	-45,895	-47,464	-46,417	-46,675	-45,39	-41,987	-43,981	-49,466	-45,497	-45,969	-45,766	-53,449	-52,789	-52,844	-49,675	-52,075	-56,094	-56,198	-47,326	-54,547	-56,841	-57,239	-56,973	-60,024	-49,754	-52,704	-53,597	-55,36	-50,532	-62,771	-51,836	-59,087	-60,139	-54,946	-47,175	-53,072	-55,336	-50,356	-47,906	-47,271	-47,436	-47,513	-46,39	-44,67	-50,622	-44,157	-43,214	-46,697	-45,703	-46,604	-51,021	-45,39	-48,337	-46,195	-57,019	-47,321	-44,209	-47,763	-56,066	-49,933	-56,08	-49,982	-49,213	-49,43	-49,035	-51,792	-49,894	-55,105	-45,563	-47,367	-51,496
